Date,Open,High,Low,Close,Adj Close,Volume,dhia,focus,mibus,goisff,48546
2010-08-05,4.308,4.31,4.01,4.09,4.09,3981000,0.2999999999999998,17.283099999999994,-0.08000000000000007,18.5761,0.29800000000000004
2010-08-06,4.02,4.032,3.904,3.918,3.918,3709500,0.1280000000000001,15.740928,-0.014000000000000234,16.257023999999998,0.11599999999999966
2010-08-09,3.98,3.996,3.89,3.92,3.92,4063500,0.10599999999999987,15.544440000000002,-0.029999999999999805,15.968016000000004,0.08999999999999986
2010-08-10,3.93,3.93,3.764,3.806,3.806,6406500,0.16600000000000034,14.792520000000001,-0.04200000000000026,15.4449,0.16600000000000037
2010-08-11,3.738,3.776,3.57,3.58,3.58,3988000,0.20600000000000002,13.48032,-0.010000000000000231,14.258176000000002,0.16800000000000015
2010-08-12,3.56,3.58,3.478,3.52,3.52,3455000,0.10199999999999987,12.451239999999999,-0.04199999999999982,12.8164,0.08199999999999985
2010-08-13,3.636,3.69,3.532,3.664,3.664,3170000,0.15799999999999992,13.03308,-0.13200000000000012,13.6161,0.10400000000000009
2010-08-16,3.69,3.76,3.652,3.756,3.756,2429000,0.10799999999999964,13.731519999999998,-0.10399999999999963,14.1376,0.03799999999999981
2010-08-17,3.792,3.88,3.756,3.83,3.83,2239500,0.12400000000000012,14.573279999999999,-0.07400000000000029,15.0544,0.03600000000000003
2010-08-18,3.918,3.918,3.72,3.754,3.754,3006500,0.19799999999999995,14.57496,-0.033999999999999815,15.350724,0.19799999999999995
2010-08-19,3.708,3.85,3.666,3.758,3.758,2895500,0.18400000000000016,14.114100000000002,-0.09200000000000008,14.822500000000002,0.04200000000000026
2010-08-20,3.73,3.822,3.702,3.82,3.82,1480000,0.1200000000000001,14.149044,-0.11799999999999987,14.607683999999999,0.028000000000000025
2010-08-23,3.818,4.078,3.8,4.026,4.026,5440500,0.2780000000000005,15.4964,-0.226,16.630084000000004,0.018000000000000238
2010-08-24,3.85,3.942,3.79,3.84,3.84,3365500,0.15200000000000016,14.940179999999998,-0.049999999999999815,15.539363999999996,0.06000000000000005
2010-08-25,3.832,3.996,3.712,3.98,3.98,2516500,0.2839999999999998,14.833151999999998,-0.2679999999999998,15.968016000000004,0.11999999999999966
2010-08-26,3.978,4.0539999999999985,3.92,3.95,3.95,2169000,0.13400000000000034,15.891679999999996,-0.03000000000000025,16.434915999999994,0.058000000000000274
2010-08-27,3.95,3.974,3.9,3.94,3.94,1898000,0.07400000000000029,15.498599999999998,-0.040000000000000036,15.792675999999998,0.050000000000000266
2010-08-30,3.94,4.038,3.922,3.974,3.974,3664000,0.1160000000000001,15.837036,-0.05200000000000005,16.305444,0.017999999999999794
2010-08-31,3.932,3.958,3.866,3.896,3.896,1005500,0.09200000000000008,15.301628,-0.029999999999999805,15.665764,0.06599999999999984
2010-09-01,3.924,4.138,3.92,4.09,4.09,2474500,0.218,16.220959999999998,-0.16999999999999993,17.123044,0.0040000000000000036
2010-09-02,4.074,4.248,4.062,4.212,4.212,2435500,0.18599999999999994,17.255376000000002,-0.14999999999999947,18.045504,0.011999999999999567
2010-09-03,4.174,4.26,4.132,4.21,4.21,2173000,0.1280000000000001,17.602320000000006,-0.07800000000000029,18.1476,0.0420000000000007
2010-09-07,4.122,4.2,4.1,4.1080000000000005,4.1080000000000005,1217000,0.10000000000000052,17.22,-0.008000000000000895,17.64,0.02200000000000024
2010-09-08,4.132,4.19,4.12,4.18,4.18,1442000,0.07000000000000027,17.262800000000002,-0.05999999999999961,17.556100000000004,0.011999999999999567
2010-09-09,4.2,4.21,4.138,4.142,4.142,1881000,0.07200000000000006,17.42098,-0.004000000000000448,17.7241,0.06200000000000028
2010-09-10,4.15,4.186,3.952,4.034,4.034,1933000,0.23399999999999999,16.543072,-0.08199999999999985,17.522596,0.1980000000000004
2010-09-13,4.178,4.18,4.1,4.144,4.144,1804000,0.08000000000000007,17.137999999999998,-0.04400000000000048,17.472399999999997,0.07800000000000029
2010-09-14,4.1080000000000005,4.32,4.106,4.224,4.224,3273500,0.2140000000000004,17.737920000000006,-0.11800000000000033,18.6624,0.002000000000000668
2010-09-15,4.1960000000000015,4.4,4.158,4.396,4.396,3423000,0.242,18.295200000000005,-0.23799999999999955,19.360000000000007,0.038000000000001144
2010-09-16,4.43,4.632,4.168,4.188,4.188,13422500,0.4639999999999995,19.306176,-0.01999999999999957,21.455424,0.26199999999999957
2010-09-17,4.204,4.2639999999999985,3.96,4.046,4.046,5992500,0.3040000000000003,16.885439999999996,-0.0860000000000003,18.181695999999995,0.24399999999999977
2010-09-20,4.134,4.27,4.032,4.212,4.212,4737500,0.23799999999999955,17.216639999999998,-0.17999999999999972,18.2329,0.10200000000000031
2010-09-21,4.178,4.31,4.134,4.154,4.154,3980000,0.17599999999999927,17.817539999999994,-0.01999999999999957,18.5761,0.043999999999999595
2010-09-22,4.174,4.19,3.96,3.974,3.974,4814500,0.23000000000000045,16.5924,-0.014000000000000234,17.556100000000004,0.2140000000000004
2010-09-23,3.978,4.0280000000000005,3.9,3.912,3.912,3340500,0.12799999999999967,15.7092,-0.012000000000000007,16.224784000000003,0.07800000000000029
2010-09-24,3.99,4.038,3.93,4.02,4.02,2894500,0.1080000000000001,15.86934,-0.08999999999999941,16.305444,0.06000000000000005
2010-09-27,4.08,4.162,4.01,4.106,4.106,2093000,0.15200000000000016,16.689619999999998,-0.09600000000000007,17.322243999999998,0.07000000000000028
2010-09-28,4.208,4.298,4.152,4.28,4.28,6072500,0.1459999999999999,17.845295999999994,-0.1280000000000001,18.472804,0.05600000000000005
2010-09-29,4.238,4.4060000000000015,4.226,4.396,4.396,9846500,0.17999999999999972,18.619756,-0.16999999999999993,19.412836000000013,0.012000000000000455
2010-09-30,4.4,4.43,4.038,4.082,4.082,10979000,0.39199999999999946,17.88834,-0.0439999999999996,19.6249,0.3620000000000001
2010-10-01,4.138,4.15,4.062,4.12,4.12,2988500,0.08800000000000008,16.857300000000002,-0.05799999999999982,17.222500000000004,0.07599999999999962
2010-10-04,4.086,4.234,4.06,4.198,4.198,3218000,0.17400000000000038,17.19004,-0.1380000000000008,17.926756,0.02600000000000069
2010-10-05,4.23,4.256,4.202,4.224,4.224,1660000,0.05400000000000027,17.883712,-0.02200000000000024,18.113536000000003,0.02800000000000047
2010-10-06,4.212,4.252,4.064,4.092,4.092,1567000,0.18799999999999967,17.280127999999998,-0.02799999999999958,18.079504,0.1479999999999997
2010-10-07,4.114,4.128,4.0680000000000005,4.086,4.086,705000,0.0600000000000005,16.792704000000004,-0.017999999999999794,17.040384,0.045999999999999375
2010-10-08,4.086,4.158,4.078,4.086,4.086,1339000,0.08000000000000007,16.956324000000002,-0.008000000000000007,17.288964000000004,0.008000000000000007
2010-10-11,4.088,4.14,4.0139999999999985,4.048,4.048,856000,0.12599999999999945,16.617959999999997,-0.034000000000001585,17.139599999999998,0.07400000000000162
2010-10-12,4.04,4.056,4.006,4.048,4.048,1220000,0.049999999999999815,16.248336000000002,-0.04199999999999982,16.451135999999998,0.03399999999999981
2010-10-13,4.128,4.17,4.072,4.1080000000000005,4.1080000000000005,1591000,0.09799999999999986,16.98024,-0.03600000000000048,17.3889,0.05600000000000005
2010-10-14,4.2,4.206,4.08,4.15,4.15,1474000,0.12600000000000033,17.160480000000003,-0.07000000000000027,17.690436000000005,0.1200000000000001
2010-10-15,4.178,4.18,4.05,4.1080000000000005,4.1080000000000005,1423500,0.1299999999999999,16.929000000000002,-0.058000000000000725,17.472399999999997,0.1280000000000001
2010-10-18,4.104,4.128,4.044,4.046,4.046,814000,0.08400000000000052,16.693631999999994,-0.002000000000000668,17.040384,0.0600000000000005
2010-10-19,4.04,4.082,4.0,4.01,4.01,1226000,0.08199999999999985,16.328,-0.009999999999999787,16.662723999999994,0.040000000000000036
2010-10-20,4.032,4.138,4.008,4.13,4.13,1562500,0.1299999999999999,16.585104,-0.12199999999999987,17.123044,0.02400000000000002
2010-10-21,4.122,4.19,4.09,4.15,4.15,2085500,0.10000000000000052,17.1371,-0.0600000000000005,17.556100000000004,0.03200000000000003
2010-10-22,4.136,4.186,4.11,4.144,4.144,805500,0.07599999999999962,17.20446,-0.033999999999999815,17.522596,0.0259999999999998
2010-10-25,4.188,4.1960000000000015,4.146,4.17,4.17,592500,0.049999999999999815,17.396616,-0.024000000000000014,17.606416000000017,0.041999999999999815
2010-10-26,4.16,4.374,4.102,4.272,4.272,3304500,0.2719999999999993,17.942148,-0.16999999999999993,19.131876000000002,0.05799999999999983
2010-10-27,4.25,4.276,4.13,4.2,4.2,1782500,0.1459999999999999,17.659879999999994,-0.07000000000000027,18.284176000000002,0.1200000000000001
2010-10-28,4.2780000000000005,4.3,4.192,4.238,4.238,1121000,0.10799999999999964,18.0256,-0.04600000000000026,18.49,0.0860000000000003
2010-10-29,4.228,4.37,4.21,4.368,4.368,1403000,0.16000000000000014,18.3977,-0.15800000000000036,19.0969,0.017999999999999794
2010-11-01,4.388,4.55,4.262,4.282,4.282,2279000,0.28800000000000026,19.3921,-0.020000000000000462,20.7025,0.12600000000000033
2010-11-02,4.336,4.376,4.21,4.25,4.25,1612500,0.16600000000000034,18.42296,-0.040000000000000036,19.149376000000004,0.12600000000000033
2010-11-03,4.256,4.5,4.232,4.354,4.354,1863000,0.2679999999999998,19.044,-0.12199999999999987,20.25,0.02400000000000002
2010-11-04,4.52,5.066,4.43,4.98,4.98,9370000,0.6360000000000001,22.44238,-0.5500000000000007,25.664356,0.08999999999999986
2010-11-05,4.974,4.994,4.744,4.888,4.888,5055000,0.25,23.691536,-0.14400000000000013,24.940036,0.23000000000000043
2010-11-08,4.9,5.0,4.806,4.996,4.996,2547500,0.19399999999999995,24.03,-0.1900000000000004,25.0,0.0940000000000003
2010-11-09,5.0,5.138,4.81,4.926,4.926,4782000,0.3280000000000003,24.71378,-0.11600000000000055,26.399044,0.1900000000000004
2010-11-10,4.896,5.994,4.81,5.872000000000001,5.872000000000001,15302500,1.1840000000000002,28.83114,-1.0620000000000012,35.928036,0.0860000000000003
2010-11-11,5.72,5.82,5.466,5.608,5.608,9726500,0.3540000000000001,31.812120000000004,-0.14199999999999946,33.872400000000006,0.25399999999999956
2010-11-12,5.65,6.1,5.614,5.968,5.968,13645500,0.4859999999999998,34.2454,-0.3540000000000001,37.21,0.036000000000000476
2010-11-15,6.044,6.587999999999999,6.044,6.16,6.16,13114500,0.5440000000000005,39.817872,-0.11600000000000055,43.401743999999994,0.0
2010-11-16,6.2,6.28,5.684,5.934,5.934,6738000,0.5960000000000001,35.69552,-0.25,39.4384,0.516
2010-11-17,6.04,6.15,5.722,5.898,5.898,3750000,0.428,35.19030000000001,-0.17599999999999927,37.82250000000001,0.3179999999999996
2010-11-18,6.134,6.148,5.784,5.978,5.978,4780500,0.3639999999999999,35.560032,-0.19399999999999995,37.797904,0.35000000000000053
2010-11-19,6.032,6.274,5.94,6.198,6.198,5752500,0.33399999999999963,37.267559999999996,-0.258,39.363076,0.09199999999999964
2010-11-22,6.314,6.69,6.3,6.68,6.68,7648500,0.39000000000000057,42.147,-0.3799999999999999,44.7561,0.014000000000000234
2010-11-23,6.658,7.136,6.438,6.914,6.914,7889000,0.6980000000000004,45.941568,-0.476,50.922496,0.22000000000000064
2010-11-24,7.0539999999999985,7.194,6.8660000000000005,7.0939999999999985,7.0939999999999985,7125000,0.3280000000000003,49.394003999999995,-0.22799999999999804,51.753636,0.18799999999999795
2010-11-26,7.12,7.2,6.95,7.064,7.064,1753000,0.25,50.04,-0.11399999999999988,51.84,0.16999999999999993
2010-11-29,7.0820000000000025,7.19,6.666,6.8660000000000005,6.8660000000000005,5728000,0.524,47.92854000000001,-0.20000000000000012,51.69610000000001,0.41600000000000215
2010-11-30,6.7479999999999976,7.066,6.682,7.066,7.066,11113000,0.38399999999999945,47.215012,-0.38399999999999945,49.928356,0.06599999999999717
2010-12-01,7.174,7.284,6.69,6.87,6.87,6496000,0.5939999999999994,48.72996,-0.17999999999999972,53.056656000000004,0.484
2010-12-02,6.8020000000000005,6.86,6.24,6.47,6.47,10035000,0.6200000000000001,42.8064,-0.22999999999999954,47.0596,0.5620000000000003
2010-12-03,6.402,6.45,6.174,6.297999999999999,6.297999999999999,5800500,0.2759999999999998,39.8223,-0.12399999999999878,41.6025,0.22799999999999976
2010-12-06,6.27,6.29,5.912000000000001,6.062,6.062,6372000,0.3780000000000001,37.186479999999996,-0.14999999999999947,39.5641,0.35799999999999876
2010-12-07,6.098,6.48,6.01,6.312,6.312,6556500,0.4700000000000006,38.9448,-0.3020000000000005,41.99040000000001,0.08800000000000008
2010-12-08,6.496,6.4979999999999976,6.3039999999999985,6.474,6.474,3300000,0.19399999999999995,40.96339199999999,-0.1700000000000017,42.224003999999965,0.19200000000000195
2010-12-09,6.502000000000002,6.544,6.33,6.41,6.41,2030000,0.21399999999999952,41.42352,-0.08000000000000007,42.823936,0.17200000000000149
2010-12-10,6.41,6.584,6.226,6.3039999999999985,6.3039999999999985,2147000,0.35799999999999965,40.991984,-0.07799999999999851,43.349056,0.18400000000000016
2010-12-13,6.3279999999999985,6.354,6.08,6.11,6.11,2052000,0.274,38.63232,-0.03000000000000025,40.373315999999996,0.24799999999999844
2010-12-14,6.058,6.0779999999999985,5.5520000000000005,5.706,5.706,8828500,0.5260000000000007,33.745056,-0.15399999999999991,36.942084,0.5059999999999993
2010-12-15,5.734,5.994,5.706,5.92,5.92,3714500,0.28799999999999937,34.201764000000004,-0.21399999999999952,35.928036,0.02799999999999958
2010-12-16,6.0,6.182,5.93,6.162000000000001,6.162000000000001,3950500,0.2520000000000007,36.659259999999996,-0.2320000000000011,38.21712400000001,0.07000000000000028
2010-12-17,6.268,6.308,6.142,6.272,6.272,4065000,0.16599999999999948,38.743736,-0.1299999999999999,39.790864,0.12599999999999945
2010-12-20,6.3279999999999985,6.438,6.252000000000002,6.34,6.34,2617000,0.18599999999999994,40.250376,-0.0879999999999983,41.447844,0.07599999999999696
2010-12-21,6.36,6.5379999999999985,6.3420000000000005,6.452000000000001,6.452000000000001,3888500,0.19600000000000065,41.463996,-0.11000000000000032,42.74544399999999,0.017999999999999794
2010-12-22,6.45,6.572,6.34,6.526,6.526,4166500,0.2320000000000002,41.66648,-0.18599999999999994,43.191184,0.11000000000000032
2010-12-23,6.252000000000002,6.496,5.984,6.018,6.018,7763000,0.5120000000000005,38.872064,-0.033999999999999815,42.198015999999996,0.26800000000000157
2010-12-27,5.604,5.716,5.012,5.11,5.11,46509500,0.7040000000000006,28.648592,-0.09800000000000077,32.672655999999996,0.5920000000000005
2010-12-28,5.17,5.35,5.0,5.282,5.282,20281500,0.34999999999999964,26.75,-0.28200000000000003,28.622499999999995,0.16999999999999993
2010-12-29,5.4060000000000015,5.602,5.3,5.546,5.546,16596000,0.3020000000000005,29.6906,-0.24600000000000044,31.382404000000005,0.10600000000000165
2010-12-30,5.54,5.58,5.276,5.3,5.3,10205500,0.3040000000000003,29.44008,-0.024000000000000014,31.1364,0.26400000000000023
2010-12-31,5.314,5.45,5.3,5.3260000000000005,5.3260000000000005,7089500,0.15000000000000036,28.885,-0.02600000000000069,29.7025,0.014000000000000234
2011-01-03,5.3679999999999986,5.4,5.18,5.324,5.324,6415000,0.22000000000000064,27.971999999999998,-0.14400000000000013,29.160000000000004,0.18799999999999883
2011-01-04,5.332000000000002,5.39,5.204,5.334,5.334,5937000,0.18599999999999994,28.04956,-0.1299999999999999,29.0521,0.1280000000000019
2011-01-05,5.296,5.38,5.238,5.3660000000000005,5.3660000000000005,7233500,0.14199999999999946,28.18044,-0.1280000000000001,28.9444,0.05799999999999983
2011-01-06,5.3660000000000005,5.6,5.362,5.5760000000000005,5.5760000000000005,10306000,0.23799999999999955,30.0272,-0.2140000000000004,31.36,0.004000000000000448
2011-01-07,5.6,5.716,5.58,5.648,5.648,11239500,0.13600000000000012,31.895280000000003,-0.06799999999999963,32.672655999999996,0.019999999999999574
2011-01-10,5.634,5.7360000000000015,5.61,5.69,5.69,6713500,0.12599999999999945,32.178960000000004,-0.08000000000000007,32.90169600000001,0.02400000000000002
2011-01-11,5.718,5.742000000000001,5.384,5.392,5.392,8551000,0.35799999999999965,30.914928000000003,-0.008000000000000007,32.97056400000001,0.33399999999999963
2011-01-12,5.402,5.48,5.3039999999999985,5.392,5.392,4822000,0.17600000000000016,29.065920000000002,-0.08800000000000185,30.030400000000004,0.09800000000000164
2011-01-13,5.392,5.394,5.232,5.244,5.244,3618000,0.16199999999999992,28.221408,-0.011999999999999568,29.095236,0.16000000000000014
2011-01-14,5.23,5.316,5.122000000000001,5.15,5.15,5960000,0.19399999999999995,27.228552000000004,-0.02799999999999958,28.259856,0.10799999999999965
2011-01-18,5.096,5.127999999999999,4.95,5.127999999999999,5.127999999999999,8108500,0.17799999999999996,25.3836,-0.17799999999999905,26.296383999999996,0.1459999999999999
2011-01-19,5.0539999999999985,5.0939999999999985,4.75,4.806,4.806,11857500,0.3440000000000003,24.1965,-0.05600000000000005,25.948835999999996,0.3039999999999985
2011-01-20,4.806,4.89,4.474,4.524,4.524,11399500,0.4159999999999995,21.877860000000002,-0.049999999999999815,23.912099999999995,0.33199999999999985
2011-01-21,4.624,4.718,4.542,4.6080000000000005,4.6080000000000005,6085000,0.17600000000000016,21.429156,-0.06600000000000072,22.259524,0.08199999999999985
2011-01-24,4.706,4.962,4.646,4.898,4.898,8225500,0.31599999999999984,23.053452,-0.2519999999999998,24.621444,0.0600000000000005
2011-01-25,4.93,4.978,4.8039999999999985,4.936,4.936,6357500,0.1739999999999995,23.914311999999995,-0.13200000000000145,24.780484,0.12600000000000122
2011-01-26,4.942,4.976,4.82,4.95,4.95,5399500,0.1559999999999997,23.98432,-0.1299999999999999,24.760576,0.12199999999999989
2011-01-27,4.948,5.016,4.9060000000000015,4.984,4.984,4478500,0.11000000000000032,24.608496,-0.07799999999999851,25.160256,0.04199999999999893
2011-01-28,4.976,4.976,4.75,4.802,4.802,5242000,0.226,23.636,-0.0519999999999996,24.760576,0.22599999999999998
2011-01-31,4.81,4.824,4.7,4.82,4.82,4151500,0.12399999999999968,22.6728,-0.1200000000000001,23.270976,0.10999999999999943
2011-02-01,4.862,4.9460000000000015,4.708,4.782,4.782,3539000,0.23799999999999955,23.285768000000004,-0.07399999999999984,24.46291600000001,0.15399999999999991
2011-02-02,4.832,4.836,4.734,4.788,4.788,2847500,0.10200000000000033,22.89362400000001,-0.05400000000000027,23.386896000000004,0.09799999999999986
2011-02-03,4.7639999999999985,4.78,4.63,4.726,4.726,2560000,0.15000000000000036,22.1314,-0.09600000000000007,22.8484,0.13399999999999856
2011-02-04,4.688,4.734,4.644,4.692,4.692,2720000,0.08999999999999986,21.984696,-0.048000000000000036,22.410756,0.043999999999999595
2011-02-07,4.652,4.652,4.5760000000000005,4.614,4.614,4475500,0.07600000000000051,21.287551999999998,-0.03799999999999937,21.641104,0.07599999999999962
2011-02-08,4.756,5.05,4.6,4.898,4.898,17524500,0.4500000000000002,23.23,-0.29800000000000004,25.5025,0.15600000000000058
2011-02-09,4.8260000000000005,4.836,4.558,4.642,4.642,13178000,0.2780000000000005,22.042488,-0.08400000000000052,23.386896000000004,0.2680000000000007
2011-02-10,4.652,4.728,4.562,4.644,4.644,4180500,0.16599999999999948,21.569136,-0.08199999999999985,22.353984,0.08999999999999986
2011-02-11,4.65,4.75,4.588,4.65,4.65,3172500,0.16199999999999992,21.79300000000001,-0.06200000000000028,22.5625,0.06200000000000028
2011-02-14,4.728,4.828,4.61,4.6160000000000005,4.6160000000000005,6415500,0.218,22.25708,-0.006000000000000227,23.309584000000005,0.11799999999999944
2011-02-15,4.602,4.634,4.512,4.5680000000000005,4.5680000000000005,4768500,0.12200000000000075,20.908607999999994,-0.05600000000000094,21.473955999999994,0.09000000000000075
2011-02-16,4.62,4.994,4.614,4.9460000000000015,4.9460000000000015,20575500,0.3799999999999999,23.042316,-0.3320000000000016,24.940036,0.006000000000000227
2011-02-17,4.926,5.098,4.71,4.72,4.72,13092000,0.3879999999999999,24.01158,-0.009999999999999787,25.989604,0.2160000000000002
2011-02-18,4.666,4.698,4.592,4.636,4.636,11853500,0.10600000000000076,21.573216,-0.04400000000000048,22.071204000000005,0.07400000000000073
2011-02-22,4.5760000000000005,4.6,4.356,4.374,4.374,10323000,0.2439999999999997,20.0376,-0.017999999999999794,21.16,0.22000000000000064
2011-02-23,4.436,4.5,4.222,4.3660000000000005,4.3660000000000005,8028000,0.2779999999999996,18.999000000000002,-0.14400000000000013,20.25,0.21399999999999952
2011-02-24,4.356,4.516,4.3,4.506,4.506,5276500,0.2160000000000002,19.4188,-0.2060000000000004,20.394256,0.05600000000000005
2011-02-25,4.562,4.77,4.538,4.722,4.722,6731500,0.2319999999999993,21.64626,-0.18400000000000016,22.7529,0.02400000000000002
2011-02-28,4.748,4.82,4.7,4.7780000000000005,4.7780000000000005,5256000,0.1200000000000001,22.654000000000003,-0.07800000000000029,23.2324,0.04800000000000004
2011-03-01,4.81,4.864,4.74,4.788,4.788,5532000,0.12399999999999968,23.05536,-0.048000000000000036,23.658496,0.0699999999999994
2011-03-02,4.7639999999999985,4.856,4.746,4.8039999999999985,4.8039999999999985,3316500,0.10999999999999943,23.046576,-0.05799999999999805,23.580736,0.017999999999998018
2011-03-03,4.896,4.958,4.812,4.872,4.872,3201000,0.1459999999999999,23.857896000000004,-0.05999999999999961,24.581764000000003,0.08399999999999963
2011-03-04,4.896,4.998,4.756,4.99,4.99,7900500,0.242,23.770488000000004,-0.23399999999999999,24.980004,0.13999999999999968
2011-03-07,4.9860000000000015,5.08,4.94,4.988,4.988,10168000,0.13999999999999968,25.0952,-0.048000000000000036,25.8064,0.04600000000000115
2011-03-08,4.92,4.992,4.8,4.932,4.932,6999500,0.1920000000000001,23.9616,-0.13200000000000056,24.920064,0.1200000000000001
2011-03-09,4.932,4.998,4.854,4.944,4.944,4624000,0.14400000000000013,24.260292000000003,-0.08999999999999986,24.980004,0.07800000000000029
2011-03-10,4.888,4.898,4.746,4.802,4.802,5085000,0.15199999999999925,23.245908,-0.05599999999999916,23.990404,0.14199999999999946
2011-03-11,4.77,4.85,4.706,4.814,4.814,4654000,0.14399999999999924,22.8241,-0.10799999999999964,23.5225,0.06399999999999917
2011-03-14,4.7639999999999985,4.8,4.64,4.65,4.65,5830000,0.16000000000000014,22.272,-0.010000000000000677,23.04,0.12399999999999878
2011-03-15,4.44,4.592,4.36,4.59,4.59,6594000,0.2319999999999993,20.02112,-0.22999999999999954,21.086464,0.08000000000000007
2011-03-16,4.572,4.65,4.538,4.564,4.564,5848500,0.1120000000000001,21.101700000000005,-0.0259999999999998,21.6225,0.03399999999999981
2011-03-17,4.648,4.686,4.5280000000000005,4.562,4.562,4613000,0.15800000000000036,21.218207999999997,-0.033999999999999815,21.958596,0.11999999999999922
2011-03-18,4.638,4.638,4.502,4.592,4.592,3439500,0.13600000000000012,20.880276000000002,-0.08999999999999986,21.511044000000002,0.13600000000000012
2011-03-21,4.61,4.61,4.508,4.546,4.546,2058500,0.10200000000000033,20.781879999999997,-0.038000000000000256,21.2521,0.10200000000000031
2011-03-22,4.546,4.572,4.4,4.438,4.438,2914500,0.1719999999999997,20.1168,-0.03799999999999937,20.903184,0.1459999999999999
2011-03-23,4.422,4.454,4.354,4.442,4.442,2114000,0.09999999999999963,19.392716,-0.08800000000000008,19.838116,0.06799999999999962
2011-03-24,4.428,4.476,4.396,4.466,4.466,2311000,0.08000000000000007,19.676496,-0.07000000000000027,20.034576,0.03200000000000003
2011-03-25,4.4860000000000015,4.6,4.48,4.55,4.55,2840000,0.11999999999999922,20.608,-0.0699999999999994,21.16,0.0060000000000011156
2011-03-28,4.54,4.708,4.51,4.65,4.65,5290500,0.1980000000000004,21.233079999999998,-0.14000000000000054,22.165264,0.03000000000000025
2011-03-29,4.66,4.8,4.642,4.784,4.784,3777000,0.15799999999999947,22.2816,-0.14199999999999946,23.04,0.017999999999999794
2011-03-30,4.822,4.898,4.602,4.742,4.742,6116500,0.2959999999999994,22.540596,-0.13999999999999968,23.990404,0.21999999999999975
